time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2021-07-24T16:51:42.60Z,47.7784418,-121.4356425,1820.700,0.14,0.11,0.07,1.274,1.991,0.28,182.77950,33.34093,3,7
2021-07-24T16:51:42.80Z,47.7784425,-121.4356420,1820.787,0.17,0.22,0.01,1.266,1.987,0.27,182.77950,33.34100,3,7
2021-07-24T16:51:43.00Z,47.7784430,-121.4356415,1820.790,0.18,0.18,0.03,1.264,1.989,0.29,182.77950,33.34108,3,7
2021-07-24T16:51:43.20Z,47.7784437,-121.4356414,1820.833,0.18,0.12,-0.01,1.265,1.991,0.33,182.77950,33.34117,3,7
2021-07-24T16:51:43.40Z,47.7784438,-121.4356414,1820.866,0.04,0.05,-0.02,1.269,1.994,0.32,182.77950,33.34126,3,7
2021-07-24T16:51:43.60Z,47.7784438,-121.4356415,1820.868,-0.06,-0.03,-0.04,1.273,1.997,0.36,182.77950,33.34136,3,7
2021-07-24T16:51:43.80Z,47.7784438,-121.4356416,1820.938,-0.07,0.03,-0.05,1.274,1.999,0.31,182.77950,33.34144,3,7
2021-07-24T16:51:44.00Z,47.7784435,-121.4356412,1820.827,-0.29,0.20,0.05,1.276,2.001,0.29,182.77950,33.34154,3,7
2021-07-24T16:51:44.20Z,47.7784438,-121.4356409,1820.826,0.12,0.08,0.01,1.275,1.997,0.35,182.77950,33.34163,3,7
2021-07-24T16:51:44.40Z,47.7784437,-121.4356407,1820.691,-0.14,-0.06,0.04,1.274,1.994,0.29,182.77950,33.34171,3,6
2021-07-24T16:51:44.60Z,47.7784431,-121.4356399,1820.503,-0.37,0.12,0.06,1.271,1.990,0.27,173.57740,36.20791,3,6
2021-07-24T16:51:44.80Z,47.7784441,-121.4356397,1820.431,0.52,0.03,0.17,1.274,1.978,0.37,69.17662,28.87461,3,6
2021-07-24T16:51:45.00Z,47.7784445,-121.4356391,1820.185,0.50,0.07,0.39,1.275,1.968,0.40,41.03006,31.15537,3,6
2021-07-24T16:51:45.20Z,47.7784450,-121.4356383,1819.979,0.15,0.17,0.42,1.282,1.956,0.37,41.03006,31.15551,3,6
2021-07-24T16:51:45.40Z,47.7784449,-121.4356378,1819.777,-0.07,0.05,0.38,1.289,1.960,0.33,41.03006,31.15563,3,6
2021-07-24T16:51:45.60Z,47.7784442,-121.4356364,1819.615,0.28,0.29,0.23,1.292,1.958,0.45,43.55414,34.19455,3,6
2021-07-24T16:51:45.80Z,47.7784439,-121.4356360,1819.568,-0.09,0.14,0.22,1.311,1.964,0.34,43.55414,34.19464,3,7
2021-07-24T16:51:46.00Z,47.7784441,-121.4356358,1819.486,0.06,-0.04,0.17,1.330,1.959,0.39,43.55414,34.19474,3,7
2021-07-24T16:51:46.20Z,47.7784440,-121.4356356,1819.417,-0.01,0.00,0.12,1.346,1.955,0.36,43.55414,34.19483,3,7
2021-07-24T16:51:46.40Z,47.7784440,-121.4356354,1819.417,0.03,0.03,0.15,1.349,1.950,0.37,43.55414,34.19493,3,7
2021-07-24T16:51:46.60Z,47.7784439,-121.4356354,1819.435,-0.01,-0.01,0.14,1.354,1.947,0.37,43.55414,34.19503,3,7
2021-07-24T16:51:46.80Z,47.7784439,-121.4356353,1819.458,0.07,-0.03,0.09,1.368,1.952,0.43,43.55414,34.19514,3,7
2021-07-24T16:51:47.00Z,47.7784441,-121.4356352,1819.455,0.12,0.05,0.11,1.381,1.960,0.54,43.55414,34.19529,3,7
2021-07-24T16:51:47.20Z,47.7784439,-121.4356350,1819.446,0.01,0.05,0.10,1.410,1.973,0.42,43.55414,34.19539,3,7
2021-07-24T16:51:47.40Z,47.7784441,-121.4356346,1819.433,0.05,0.09,0.08,1.451,1.984,0.64,43.55414,34.19556,3,7
2021-07-24T16:51:47.60Z,47.7784437,-121.4356349,1819.444,-0.11,-0.12,0.02,1.500,1.996,0.92,43.55414,34.19580,3,7
2021-07-24T16:51:47.80Z,47.7784431,-121.4356352,1819.457,-0.24,-0.17,-0.02,1.550,2.007,0.97,43.55414,34.19606,3,7
2021-07-24T16:51:48.00Z,47.7784424,-121.4356358,1819.490,-0.34,-0.26,-0.09,1.599,2.015,0.94,110.12668,43.43420,3,7
2021-07-24T16:51:48.20Z,47.7784417,-121.4356358,1819.539,-0.27,-0.11,-0.04,1.644,2.016,0.94,110.12668,43.43439,3,7
2021-07-24T16:51:48.40Z,47.7784416,-121.4356357,1819.524,-0.18,-0.07,-0.06,1.685,2.025,0.89,110.12668,43.43458,3,7
2021-07-24T16:51:48.60Z,47.7784414,-121.4356358,1819.524,-0.19,-0.14,-0.10,1.724,2.033,0.84,110.12668,43.43475,3,7
2021-07-24T16:51:48.80Z,47.7784415,-121.4356362,1819.531,-0.21,-0.26,-0.22,1.759,2.042,0.72,110.12668,43.43490,3,7
2021-07-24T16:51:49.00Z,47.7784404,-121.4356373,1819.821,-0.42,-0.30,-0.53,1.805,2.050,0.69,175.59918,33.77228,3,6
2021-07-24T16:51:49.20Z,47.7784405,-121.4356379,1819.780,0.00,-0.28,-0.29,1.851,2.064,0.47,175.59918,33.77240,3,6
2021-07-24T16:51:49.40Z,47.7784409,-121.4356377,1819.835,0.03,-0.10,-0.34,1.885,2.083,0.39,175.59918,33.77251,3,7
2021-07-24T16:51:49.60Z,47.7784409,-121.4356371,1819.758,0.05,0.22,-0.14,1.893,2.091,0.49,175.59918,33.77264,3,7
2021-07-24T16:51:49.80Z,47.7784403,-121.4356369,1819.752,-0.22,0.13,-0.07,1.949,2.120,0.75,175.59918,33.77285,3,6
2021-07-24T16:51:50.00Z,47.7784396,-121.4356368,1819.738,-0.34,0.07,-0.02,2.018,2.150,0.95,175.59918,33.77310,3,6
2021-07-24T16:51:50.20Z,47.7784390,-121.4356372,1819.667,-0.22,0.08,0.14,2.054,2.181,0.47,175.59918,33.77322,3,6
2021-07-24T16:51:50.40Z,47.7784393,-121.4356363,1819.612,-0.10,0.09,0.08,2.078,2.195,0.26,175.59918,33.77329,3,6
2021-07-24T16:51:50.60Z,47.7784391,-121.4356359,1819.571,-0.17,0.03,0.06,2.115,2.220,0.53,175.59918,33.77343,3,6
2021-07-24T16:51:50.80Z,47.7784386,-121.4356362,1819.551,-0.11,-0.08,0.04,2.135,2.237,0.56,175.59918,33.77358,3,6
2021-07-24T16:51:51.00Z,47.7784389,-121.4356359,1819.510,-0.05,-0.07,-0.01,2.124,2.235,0.52,175.59918,33.77372,3,7
2021-07-24T16:51:51.20Z,47.7784392,-121.4356355,1819.475,0.01,-0.01,-0.02,2.113,2.233,0.29,175.59918,33.77380,3,7
2021-07-24T16:51:51.40Z,47.7784380,-121.4356364,1819.575,-0.06,-0.05,-0.04,2.072,2.208,0.38,175.59918,33.77390,3,7
2021-07-24T16:51:51.60Z,47.7784387,-121.4356355,1819.469,0.06,0.02,-0.01,2.050,2.196,0.31,175.59918,33.77399,3,7
2021-07-24T16:51:51.80Z,47.7784386,-121.4356352,1819.418,-0.06,-0.03,-0.03,2.035,2.188,0.37,175.59918,33.77408,3,7
2021-07-24T16:51:52.00Z,47.7784388,-121.4356344,1819.326,-0.01,0.07,-0.06,2.023,2.181,0.31,175.59918,33.77417,3,7
2021-07-24T16:51:52.20Z,47.7784390,-121.4356339,1819.260,-0.02,0.02,-0.07,2.013,2.176,0.33,175.59918,33.77426,3,7
2021-07-24T16:51:52.40Z,47.7784396,-121.4356335,1819.208,0.01,-0.01,-0.08,2.005,2.174,0.30,175.59918,33.77433,3,7
2021-07-24T16:51:52.60Z,47.7784390,-121.4356334,1819.103,-0.04,-0.02,-0.12,1.998,2.171,0.34,175.59918,33.77442,3,7
2021-07-24T16:51:52.80Z,47.7784392,-121.4356329,1818.966,0.01,0.03,-0.11,1.992,2.168,0.30,175.59918,33.77450,3,7
2021-07-24T16:51:53.00Z,47.7784386,-121.4356328,1818.917,-0.09,-0.05,-0.18,1.986,2.166,0.34,175.59918,33.77460,3,7
2021-07-24T16:51:53.20Z,47.7784393,-121.4356326,1818.874,-0.04,-0.09,-0.15,1.980,2.165,0.33,175.59918,33.77469,3,7
2021-07-24T16:51:53.40Z,47.7784392,-121.4356330,1818.910,-0.14,-0.20,-0.17,1.979,2.169,0.36,175.59918,33.77478,3,7
2021-07-24T16:51:53.60Z,47.7784394,-121.4356326,1818.861,0.06,-0.01,-0.07,1.976,2.168,0.30,175.59918,33.77486,3,7
2021-07-24T16:51:53.80Z,47.7784393,-121.4356324,1818.810,-0.02,-0.04,-0.04,1.965,2.164,0.30,175.59918,33.77495,3,7
2021-07-24T16:51:54.00Z,47.7784393,-121.4356320,1818.709,-0.09,0.00,0.07,1.950,2.160,0.47,175.59918,33.77507,3,7
2021-07-24T16:51:54.20Z,47.7784393,-121.4356316,1818.655,-0.08,0.02,0.08,1.935,2.155,0.45,175.59918,33.77519,3,7
2021-07-24T16:51:54.40Z,47.7784403,-121.4356305,1818.485,-0.07,-0.01,0.15,1.922,2.152,0.39,175.59918,33.77529,3,7
2021-07-24T16:51:54.60Z,47.7784408,-121.4356295,1818.435,-0.08,0.00,0.14,1.910,2.150,0.41,175.59918,33.77540,3,7
2021-07-24T16:51:54.80Z,47.7784412,-121.4356287,1818.382,-0.09,0.04,0.19,1.899,2.148,0.40,175.59918,33.77551,3,7
2021-07-24T16:51:55.00Z,47.7784413,-121.4356284,1818.375,-0.07,-0.06,0.17,1.888,2.147,0.38,175.59918,33.77560,3,7
2021-07-24T16:51:55.20Z,47.7784414,-121.4356279,1818.358,-0.09,0.02,0.18,1.879,2.146,0.40,175.59918,33.77571,3,7
2021-07-24T16:51:55.40Z,47.7784423,-121.4356268,1818.299,-0.06,0.00,0.18,1.860,2.141,0.37,175.59918,33.77581,3,7
2021-07-24T16:51:55.60Z,47.7784432,-121.4356261,1818.240,0.00,-0.04,0.17,1.839,2.130,0.35,175.59918,33.77590,3,7
2021-07-24T16:51:55.80Z,47.7784434,-121.4356257,1818.230,-0.01,0.01,0.13,1.820,2.122,0.33,175.59918,33.77599,3,7
2021-07-24T16:51:56.00Z,47.7784442,-121.4356250,1818.212,0.02,-0.01,0.05,1.802,2.114,0.35,175.59918,33.77608,3,7
2021-07-24T16:51:56.20Z,47.7784454,-121.4356237,1818.116,0.01,-0.02,0.04,1.785,2.107,0.34,175.59918,33.77617,3,7
2021-07-24T16:51:56.40Z,47.7784456,-121.4356231,1818.086,-0.04,0.01,-0.03,1.769,2.103,0.37,175.59918,33.77627,3,7
2021-07-24T16:51:56.60Z,47.7784464,-121.4356223,1818.041,0.02,-0.01,-0.07,1.755,2.099,0.31,175.59918,33.77636,3,7
2021-07-24T16:51:56.80Z,47.7784471,-121.4356214,1818.019,0.04,0.00,-0.17,1.740,2.094,0.31,175.59918,33.77644,3,7
2021-07-24T16:51:57.00Z,47.7784476,-121.4356210,1817.993,0.07,-0.05,-0.17,1.725,2.089,0.29,175.59918,33.77652,3,7
2021-07-24T16:51:57.20Z,47.7784484,-121.4356204,1817.916,0.08,-0.05,-0.18,1.711,2.086,0.29,175.59918,33.77659,3,7
2021-07-24T16:51:57.40Z,47.7784488,-121.4356200,1817.884,0.05,0.00,-0.18,1.704,2.086,0.32,175.59918,33.77668,3,7
2021-07-24T16:51:57.60Z,47.7784492,-121.4356197,1817.845,0.03,-0.02,-0.13,1.695,2.081,0.31,175.59918,33.77677,3,7
2021-07-24T16:51:57.80Z,47.7784491,-121.4356192,1817.782,-0.03,0.03,-0.03,1.685,2.072,0.28,175.59918,33.77684,3,7
2021-07-24T16:51:58.00Z,47.7784492,-121.4356190,1817.774,0.05,0.07,-0.02,1.679,2.067,0.31,175.59918,33.77692,3,7
2021-07-24T16:51:58.20Z,47.7784489,-121.4356189,1817.779,0.03,-0.01,-0.04,1.673,2.060,0.28,175.59918,33.77699,3,7
2021-07-24T16:51:58.40Z,47.7784487,-121.4356188,1817.804,0.00,-0.06,-0.05,1.665,2.046,0.27,175.59918,33.77707,3,7
2021-07-24T16:51:58.60Z,47.7784486,-121.4356193,1817.884,0.03,-0.20,-0.15,1.660,2.039,0.26,175.59918,33.77713,3,7
2021-07-24T16:51:58.80Z,47.7784485,-121.4356196,1817.801,0.19,-0.23,-0.18,1.643,2.029,0.24,175.59918,33.77723,3,7
2021-07-24T16:51:59.00Z,47.7784482,-121.4356202,1817.829,-0.02,-0.14,-0.20,1.624,2.021,0.29,175.59918,33.77731,3,7
2021-07-24T16:51:59.20Z,47.7784481,-121.4356208,1817.848,-0.11,-0.19,-0.11,1.619,2.017,0.30,175.59918,33.77738,3,7
2021-07-24T16:51:59.40Z,47.7784482,-121.4356212,1817.875,-0.12,-0.13,-0.09,1.616,2.018,0.33,175.59918,33.77747,3,7
2021-07-24T16:51:59.60Z,47.7784486,-121.4356216,1817.858,-0.13,-0.13,-0.01,1.608,2.013,0.30,175.59918,33.77755,3,7
2021-07-24T16:51:59.80Z,47.7784487,-121.4356218,1817.836,-0.07,-0.07,0.01,1.603,2.015,0.30,175.59918,33.77763,3,7
2021-07-24T16:52:00.00Z,47.7784484,-121.4356221,1817.769,-0.27,-0.11,0.04,1.601,2.020,0.33,175.59918,33.77772,3,7
2021-07-24T16:52:00.20Z,47.7784480,-121.4356222,1817.692,0.05,-0.11,-0.02,1.588,2.017,0.23,175.59918,33.77778,3,7
2021-07-24T16:52:00.40Z,47.7784486,-121.4356227,1817.733,-0.10,-0.15,-0.03,1.578,2.014,0.30,175.59918,33.77786,3,7
2021-07-24T16:52:00.60Z,47.7784497,-121.4356230,1817.849,-0.02,-0.04,-0.08,1.571,2.014,0.35,175.59918,33.77795,3,7
2021-07-24T16:52:00.80Z,47.7784496,-121.4356230,1817.838,-0.05,-0.01,-0.07,1.565,2.013,0.37,175.59918,33.77805,3,7
2021-07-24T16:52:01.00Z,47.7784498,-121.4356228,1817.833,0.00,0.10,0.01,1.568,2.018,0.27,175.59918,33.77812,3,7
2021-07-24T16:52:01.20Z,47.7784502,-121.4356223,1817.845,0.14,0.15,-0.01,1.579,2.026,0.49,175.59918,33.77825,3,7
2021-07-24T16:52:01.40Z,47.7784506,-121.4356220,1817.835,0.14,0.06,-0.10,1.580,2.033,0.44,175.59918,33.77836,3,7
2021-07-24T16:52:01.60Z,47.7784508,-121.4356217,1817.830,0.02,0.07,-0.14,1.581,2.041,0.34,175.59918,33.77845,3,7
2021-07-24T16:52:01.80Z,47.7784512,-121.4356216,1817.828,0.05,0.00,-0.13,1.581,2.048,0.37,175.59918,33.77855,3,7
2021-07-24T16:52:02.00Z,47.7784523,-121.4356214,1817.854,0.34,0.01,-0.05,1.580,2.055,0.47,110.20742,43.60768,3,7
2021-07-24T16:52:02.20Z,47.7784523,-121.4356210,1817.875,-0.04,0.13,-0.08,1.580,2.063,0.30,110.20742,43.60774,3,7
2021-07-24T16:52:02.40Z,47.7784532,-121.4356209,1817.959,0.36,0.06,-0.05,1.582,2.069,0.50,56.76292,41.31656,3,7
2021-07-24T16:52:02.60Z,47.7784526,-121.4356203,1817.957,-0.26,0.25,-0.06,1.583,2.073,0.37,56.76292,41.31664,3,7
2021-07-24T16:52:02.80Z,47.7784524,-121.4356198,1817.989,-0.15,0.15,-0.02,1.589,2.077,0.51,56.76292,41.31675,3,7
2021-07-24T16:52:03.00Z,47.7784524,-121.4356197,1818.016,-0.07,0.04,-0.02,1.595,2.082,0.57,56.76292,41.31687,3,7
2021-07-24T16:52:03.20Z,47.7784526,-121.4356195,1817.998,0.06,0.04,0.04,1.601,2.086,0.47,56.76292,41.31697,3,7
2021-07-24T16:52:03.40Z,47.7784532,-121.4356191,1818.017,0.31,0.15,-0.01,1.605,2.088,0.50,56.76292,41.31708,3,7
2021-07-24T16:52:03.60Z,47.7784536,-121.4356186,1818.027,0.20,0.19,-0.04,1.608,2.089,0.41,56.76292,41.31717,3,7
2021-07-24T16:52:03.80Z,47.7784540,-121.4356181,1818.003,0.23,0.18,-0.04,1.608,2.091,0.41,56.76292,41.31726,3,7
2021-07-24T16:52:04.00Z,47.7784545,-121.4356178,1817.978,0.29,0.09,-0.01,1.612,2.095,0.52,56.76292,41.31737,3,7
2021-07-24T16:52:04.20Z,47.7784546,-121.4356176,1817.947,0.04,0.01,-0.01,1.614,2.099,0.50,56.76292,41.31748,3,7
2021-07-24T16:52:04.40Z,47.7784546,-121.4356175,1817.939,0.03,0.01,-0.06,1.613,2.101,0.38,56.76292,41.31756,3,7
2021-07-24T16:52:04.60Z,47.7784548,-121.4356176,1817.881,0.04,-0.06,-0.04,1.611,2.102,0.34,56.76292,41.31763,3,7
2021-07-24T16:52:04.80Z,47.7784547,-121.4356175,1817.819,-0.03,-0.03,-0.07,1.608,2.106,0.39,56.76292,41.31772,3,7
2021-07-24T16:52:05.00Z,47.7784547,-121.4356173,1817.767,-0.06,0.00,-0.10,1.602,2.111,0.40,56.76292,41.31781,3,7
2021-07-24T16:52:05.20Z,47.7784547,-121.4356170,1817.697,0.05,0.07,-0.06,1.597,2.114,0.30,56.76292,41.31787,3,7
2021-07-24T16:52:05.40Z,47.7784544,-121.4356170,1817.630,0.04,0.03,-0.03,1.592,2.117,0.29,56.76292,41.31794,3,7
2021-07-24T16:52:05.60Z,47.7784535,-121.4356169,1817.492,-0.04,-0.01,0.00,1.584,2.118,0.31,56.76292,41.31800,3,7
2021-07-24T16:52:05.80Z,47.7784525,-121.4356167,1817.404,-0.02,0.05,-0.09,1.576,2.119,0.34,56.76292,41.31808,3,7
2021-07-24T16:52:06.00Z,47.7784530,-121.4356171,1817.429,0.18,-0.06,-0.08,1.577,2.124,0.36,56.76292,41.31816,3,7
2021-07-24T16:52:06.20Z,47.7784529,-121.4356171,1817.458,-0.04,0.06,-0.12,1.574,2.122,0.36,56.76292,41.31824,3,7
2021-07-24T16:52:06.40Z,47.7784527,-121.4356170,1817.457,-0.03,0.06,-0.08,1.564,2.114,0.31,56.76292,41.31831,3,7
2021-07-24T16:52:06.60Z,47.7784524,-121.4356173,1817.475,-0.01,-0.02,-0.05,1.554,2.103,0.30,56.76292,41.31837,3,7
2021-07-24T16:52:06.80Z,47.7784525,-121.4356176,1817.512,0.04,0.01,-0.01,1.549,2.099,0.33,56.76292,41.31845,3,7
2021-07-24T16:52:07.00Z,47.7784527,-121.4356177,1817.522,0.04,0.00,0.00,1.543,2.095,0.34,56.76292,41.31852,3,7
2021-07-24T16:52:07.20Z,47.7784528,-121.4356179,1817.524,-0.09,-0.02,0.05,1.538,2.090,0.31,56.76292,41.31859,3,7
2021-07-24T16:52:07.40Z,47.7784531,-121.4356180,1817.566,0.03,0.02,0.02,1.534,2.085,0.33,56.76292,41.31866,3,7
2021-07-24T16:52:07.60Z,47.7784532,-121.4356184,1817.555,0.06,-0.03,0.05,1.529,2.080,0.33,56.76292,41.31873,3,7
2021-07-24T16:52:07.80Z,47.7784534,-121.4356186,1817.584,0.01,0.02,0.06,1.523,2.074,0.30,56.76292,41.31880,3,7
2021-07-24T16:52:08.00Z,47.7784534,-121.4356187,1817.640,0.04,0.07,0.07,1.520,2.069,0.30,56.76292,41.31886,3,7
2021-07-24T16:52:08.20Z,47.7784536,-121.4356191,1817.601,0.02,-0.02,0.09,1.517,2.064,0.30,56.76292,41.31892,3,7
2021-07-24T16:52:08.40Z,47.7784536,-121.4356195,1817.599,-0.02,-0.02,0.02,1.514,2.058,0.27,56.76292,41.31898,3,7
2021-07-24T16:52:08.60Z,47.7784539,-121.4356196,1817.565,-0.02,0.02,-0.03,1.510,2.052,0.29,56.76292,41.31904,3,7
2021-07-24T16:52:08.80Z,47.7784541,-121.4356199,1817.498,-0.01,-0.03,-0.04,1.507,2.047,0.27,56.76292,41.31910,3,7
2021-07-24T16:52:09.00Z,47.7784546,-121.4356200,1817.435,0.00,0.00,-0.09,1.504,2.041,0.29,56.76292,41.31917,3,7
2021-07-24T16:52:09.20Z,47.7784546,-121.4356199,1817.314,0.02,0.06,-0.07,1.497,2.034,0.26,56.76292,41.31922,3,7
2021-07-24T16:52:09.40Z,47.7784550,-121.4356198,1817.249,0.09,0.19,-0.03,1.485,2.027,0.28,56.76292,41.31928,3,7
2021-07-24T16:52:09.60Z,47.7784550,-121.4356198,1817.160,0.02,0.02,-0.04,1.476,2.024,0.27,56.76292,41.31934,3,7
2021-07-24T16:52:09.80Z,47.7784550,-121.4356199,1817.135,0.00,0.02,-0.01,1.468,2.022,0.26,56.76292,41.31940,3,7
2021-07-24T16:52:10.00Z,47.7784547,-121.4356199,1817.125,0.04,0.09,-0.03,1.461,2.019,0.26,56.76292,41.31945,3,7
2021-07-24T16:52:10.20Z,47.7784546,-121.4356198,1817.096,0.03,0.08,0.04,1.455,2.017,0.28,56.76292,41.31951,3,7
2021-07-24T16:52:10.40Z,47.7784551,-121.4356196,1817.113,0.19,0.18,0.04,1.450,2.016,0.30,56.76292,41.31958,3,7
2021-07-24T16:52:10.60Z,47.7784560,-121.4356190,1817.146,0.23,0.29,0.16,1.430,2.007,0.27,53.89610,33.83627,3,7
2021-07-24T16:52:10.80Z,47.7784575,-121.4356187,1817.228,0.30,0.32,0.26,1.419,1.998,0.30,49.84007,28.60573,3,7
2021-07-24T16:52:11.00Z,47.7784577,-121.4356175,1817.058,0.30,0.41,0.46,1.405,1.992,0.29,51.82019,25.57347,3,7
2021-07-24T16:52:11.20Z,47.7784581,-121.4356162,1816.984,0.27,0.54,0.47,1.406,1.996,0.30,56.74896,29.83772,3,7
2021-07-24T16:52:11.40Z,47.7784597,-121.4356142,1816.773,0.52,0.58,0.74,1.392,1.995,0.31,51.32150,23.96093,3,7
2021-07-24T16:52:11.60Z,47.7784603,-121.4356115,1816.558,0.31,1.06,1.25,1.395,1.979,0.30,66.05799,17.22751,3,7
2021-07-24T16:52:11.80Z,47.7784616,-121.4356057,1816.366,0.75,2.05,1.26,1.395,1.968,0.30,69.16267,8.00265,3,7
2021-07-24T16:52:12.00Z,47.7784630,-121.4355956,1816.092,0.78,3.72,1.40,1.399,1.963,0.39,74.86035,6.10421,3,7
2021-07-24T16:52:12.20Z,47.7784645,-121.4355819,1815.615,0.77,5.09,2.04,1.426,1.976,0.68,77.56742,7.31680,3,7
2021-07-24T16:52:12.40Z,47.7784640,-121.4355655,1814.750,-0.05,6.55,3.31,1.478,1.988,0.62,82.90767,8.72420,3,7
2021-07-24T16:52:12.60Z,47.7784677,-121.4355505,1813.729,1.14,6.77,4.37,1.505,1.992,0.65,80.48250,4.58365,3,7
2021-07-24T16:52:12.80Z,47.7784662,-121.4355385,1812.570,0.14,6.34,5.13,1.534,2.001,0.56,88.76419,6.33328,3,7
2021-07-24T16:52:13.00Z,47.7784674,-121.4355317,1810.172,-0.15,5.10,6.83,1.517,1.996,0.39,91.64660,4.79926,3,7
2021-07-24T16:52:13.20Z,47.7784697,-121.4355128,1808.187,0.55,7.39,7.51,1.526,2.010,0.42,85.72128,3.66405,3,7
2021-07-24T16:52:13.40Z,47.7784698,-121.4354959,1806.226,-0.33,6.83,8.03,1.554,2.042,0.69,92.72488,6.38859,3,7
2021-07-24T16:52:13.60Z,47.7784686,-121.4354815,1804.080,-0.94,6.36,8.66,1.590,2.083,0.72,98.38415,7.60056,3,7
2021-07-24T16:52:13.80Z,47.7784684,-121.4354735,1801.529,-0.81,4.64,9.43,1.625,2.123,0.88,99.90342,10.15505,3,7
2021-07-24T16:52:14.00Z,47.7784696,-121.4354676,1797.565,-1.54,4.24,11.32,1.670,2.151,0.94,109.93891,10.27451,3,7
2021-07-24T16:52:14.20Z,47.7784804,-121.4354536,1792.312,0.95,6.04,13.91,1.717,2.166,1.04,81.03316,12.38590,3,7
2021-07-24T16:52:14.40Z,47.7784835,-121.4354370,1788.589,0.60,6.41,14.72,1.814,2.209,1.17,84.69740,12.73484,3,7
2021-07-24T16:52:14.60Z,47.7784847,-121.4354153,1784.586,-0.21,7.45,15.67,1.923,2.255,1.24,91.59857,7.26504,3,7
2021-07-24T16:52:14.80Z,47.7784868,-121.4353954,1780.674,0.12,7.63,16.33,2.050,2.308,1.31,89.11170,7.58016,3,7
2021-07-24T16:52:15.00Z,47.7784897,-121.4353814,1776.855,0.61,6.74,16.78,2.163,2.370,1.30,84.83862,11.93992,3,7
2021-07-24T16:52:15.20Z,47.7784937,-121.4353639,1772.844,0.98,6.77,17.31,2.286,2.436,1.32,81.74952,13.06288,3,7
2021-07-24T16:52:15.40Z,47.7784991,-121.4353386,1768.983,2.05,7.66,17.66,2.478,2.516,1.41,75.01835,14.31927,3,6
2021-07-24T16:52:15.60Z,47.7785114,-121.4352941,1764.865,4.12,10.89,18.08,2.647,2.598,1.48,69.29715,10.58520,3,6
2021-07-24T16:52:15.80Z,47.7785293,-121.4352519,1760.533,6.48,12.84,18.55,2.818,2.686,1.43,63.21714,9.11271,3,6
2021-07-24T16:52:16.00Z,47.7785507,-121.4352177,1755.845,8.21,13.43,19.08,2.998,2.774,1.46,58.57428,8.60624,3,6
2021-07-24T16:52:16.20Z,47.7785756,-121.4351718,1750.843,10.18,15.33,19.79,3.136,2.859,1.33,56.39687,7.16785,3,6
2021-07-24T16:52:16.40Z,47.7786065,-121.4351148,1744.634,12.64,18.46,21.18,3.243,2.916,0.96,55.60963,5.72076,3,6
2021-07-24T16:52:16.60Z,47.7786384,-121.4350748,1739.666,14.50,18.22,21.54,3.304,3.011,0.77,51.50112,5.21987,3,6
2021-07-24T16:52:16.80Z,47.7786706,-121.4350340,1734.540,15.81,18.35,21.98,3.228,3.115,0.74,49.24605,2.81286,3,6
2021-07-24T16:52:17.00Z,47.7787034,-121.4349940,1728.732,16.57,18.61,22.76,3.287,3.206,0.76,48.31920,3.57631,3,6
2021-07-24T16:52:17.20Z,47.7787348,-121.4349503,1723.459,16.64,18.40,23.18,3.326,3.305,1.12,47.87243,2.82121,3,6
2021-07-24T16:52:17.40Z,47.7787670,-121.4349110,1717.737,16.84,17.91,23.76,3.384,3.403,1.28,46.75436,2.93320,3,6
2021-07-24T16:52:17.60Z,47.7788035,-121.4348744,1711.452,17.92,17.73,24.50,3.437,3.494,1.28,44.69302,2.94559,3,6
2021-07-24T16:52:17.80Z,47.7788441,-121.4348503,1704.158,19.15,16.50,25.53,3.480,3.565,1.34,40.74974,3.40796,3,6
2021-07-24T16:52:18.00Z,47.7788912,-121.4348128,1697.864,22.24,16.79,26.02,3.528,3.672,1.03,37.05353,3.19792,3,6
2021-07-24T16:52:18.20Z,47.7789338,-121.4347700,1692.097,22.95,17.04,26.30,3.585,3.775,1.16,36.59732,3.00896,3,6
2021-07-24T16:52:18.40Z,47.7789786,-121.4347270,1685.842,23.80,17.54,26.80,3.623,3.855,1.08,36.38115,2.39664,3,6
2021-07-24T16:52:18.60Z,47.7790247,-121.4346855,1679.501,24.46,17.83,27.25,3.660,3.930,1.08,36.09438,2.21936,3,6
2021-07-24T16:52:18.80Z,47.7790722,-121.4346495,1672.677,25.10,17.38,27.81,3.705,3.995,1.08,34.69892,2.34072,3,5
2021-07-24T16:52:19.00Z,47.7791204,-121.4346067,1666.276,25.78,18.04,28.20,3.780,4.091,1.00,34.97831,2.81896,3,5
2021-07-24T16:52:19.20Z,47.7791704,-121.4345567,1660.187,26.88,19.06,28.44,3.888,4.200,0.68,35.34327,3.19853,3,5
2021-07-24T16:52:19.40Z,47.7792205,-121.4345081,1654.468,27.43,18.86,28.45,4.024,4.312,0.81,34.51146,3.30947,3,5
2021-07-24T16:52:19.60Z,47.7792695,-121.4344631,1648.406,27.13,18.47,28.60,4.205,4.436,0.93,34.25188,3.63141,3,5
2021-07-24T16:52:19.80Z,47.7793239,-121.4344145,1643.201,28.74,18.05,28.41,4.429,4.572,1.02,32.13794,3.78893,3,5
